a_city_state_zip,b_city_state_zip,a_clean_name,b_clean_name,level_0,level_1
losangelesca90022,losangelesca,losangelescountydepartmentofhealthservi,losangelesalternatelosangelesportof,15182,143118
losangelesca90022,losangelesca90032,losangelescountydepartmentofhealthservi,losangelescountyhighschoolforthearts,15182,158866
losangelesca90022,losangelesca90012,losangelescountydepartmentofhealthservi,losangelescountypublicworksauthority,15182,170674
losangelesca90022,losangelesca90063,losangelescountydepartmentofhealthservi,losangelescountyfiredepartment,15182,184730
losangelesca90022,losangelesca90065,losangelescountydepartmentofhealthservi,losangelescitydepartmentofsanitationca,15182,186642
peconicny11958,peconicny11958,lathamsandgravel,lathamsandgravelinc,15183,54635
lansingmi48933,lansingmi48910,lansinghousingcommission,lansingglassco,15205,50201
lansingmi48933,lansingil60438,lansinghousingcommission,lansingwingsinc,15205,121949
greenwoodsc29646,greenwoodms389350886,lawrenceconstructionservices,lawrenceprintingco,15211,49335
santabarbaraca93101,santabarbaraca93101,loberotheatrefoundation,loberotheatrefoundation,15212,114116
sandiegoca92121,sandiegoca92121,ligandpharmaceuticalsincorporated,ligandpharmaceuticalsinc,15224,382
archbaldpa18403,archbaldpa18403,lockheedmartincorporationdba,lockheedmartinmissilesfirecontrol,15227,29817
sunnyvaleca94089,sunnyvaleca,lockheedmartincorporation,lockheedmartinmissilesspacecoinc,15229,37790
littletonco80127,littletonco801258504,lockheedmartin,lockheedmartinspacesystemsco,15230,29819
littletonco80127,littletonco80127,lockheedmartin,lockheedmartininformationsystemsglobalsolutions,15230,99261
littletonco80127,littleton,lockheedmartin,lockheedmartinastronauticsgroup,15230,188160
silverspringmd20910,silverspringmd20910,lancebaileyandassociatesinc,lancebaileyassociatesinc,15245,54725
fortworthtx76108,fortworthtx761017450,lockheedmartincorporationdba,lockheedmartinaeronauticsserviceinc,15246,29188
kingofprussiapa19406,kingofprussiapa19406,lockheedmartin,lockheedmartintechnicaloperationscollc,15249,114614
lakefieldmn56150,lakefieldmn561501217,lakefieldvolunteerfiredepartment,lakefieldfarmerslumberco,15254,104644
newportor97365,newportor973652441,lincolncountyedc,lincolnsecuritybank,15264,23951
newyorkny10004,newyorkny10014,legalmomentum,legalmomentum,15272,35429
bovinacenterny13740,bovinacenterny13740,lafeverexcavatinginc,lafeverexcavatinginc,15274,53182
jeffersoncitymo65102,jeffersoncitymo65101,lincolnuniversity,lincolnuniversitymo,15282,27919
houstontx77010,houstontx770103039,lincfacilityservicesllc,lincfacilityservicesllc,15305,29707
eugeneor97408,eugeneor97401,lanecountypublicworks,lanecountyofor,15313,33034
eugeneor97408,eugeneor97402,lanecountypublicworks,lanecountyglassinc,15313,54129
danburyct6810,danburyct06810,lorad,loradcorp,15331,21215
greenvillesc29607,greenvillesc29607,lockheedmartinservicesinc,lockheedmartinlogisticsservicesco,15334,29645
greenvillesc29607,greenvillesc29607,lockheedmartinservicesinc,lockheedmartincommercialenginesolutions,15334,35473
greenvillesc29607,greenvillesc29605,lockheedmartinservicesinc,lockheedmartinlogisticservicesinc,15334,57754
greenvillesc29607,greenvillesc29605,lockheedmartinservicesinc,lockheedmartinlogisticsmanagementinc,15334,58618
lynchburgva24504,lynchburgva,lynchburgredevelopmenthousingauthority,lynchburghumanesociety,15337,184796
kylesd57752,kylesd57752,lakotafundthe,lakotafundinc,15384,143672
lexingtonky40511,lexingtonky40511,lexelimagingsystemsincdba,lexelimagingsystemsinc,15385,18197
louisvilleky40202,louisvilleky40202,louisvillebioscienceinc,louisvillegaselectricco,15388,94
louisvilleky40202,louisvilleky40207,louisvillebioscienceinc,louisvillescltd,15388,3788
louisvilleky40202,louisvilleky40208,louisvillebioscienceinc,louisvillesolutionsinc,15388,8449
louisvilleky40202,louisvilleky402992510,louisvillebioscienceinc,louisvillebeddingco,15388,17925
louisvilleky40202,louisvilleky40202,louisvillebioscienceinc,louisvillesciencecenter,15388,38361
louisvilleky40202,louisvilleky40202,louisvillebioscienceinc,louisvillebarassociation,15388,39698
louisvilleky40202,louisvilleky40213,louisvillebioscienceinc,louisvilleolmsteadparksconservancyinc,15388,42170
louisvilleky40202,louisvilleky402082351,louisvillebioscienceinc,louisvilletrustco,15388,43213
louisvilleky40202,louisvilleky402101007,louisvillebioscienceinc,louisvilletinstoveco,15388,46273
louisvilleky40202,louisvilleky40202,louisvillebioscienceinc,louisvillewaterco,15388,46605
louisvilleky40202,louisvilleky40206,louisvillebioscienceinc,louisvillepavingcoinc,15388,47399
louisvilleky40202,louisvilleky40202,louisvillebioscienceinc,louisvilleorchestrainc,15388,49239
louisvilleky40202,louisvilleky40204,louisvillebioscienceinc,louisvillecollegiateschool,15388,52289
louisvilleky40202,louisvilleky40299,louisvillebioscienceinc,louisvillecommunicationsllc,15388,60417
louisvilleky40202,louisvilleky40217,louisvillebioscienceinc,louisvillemetropolicefoundationinc,15388,96870
louisvilleky40202,louisvilleky40202,louisvillebioscienceinc,louisvillemetropoliceofficerscreditunion,15388,97559
louisvilleky40202,louisvilleco80027,louisvillebioscienceinc,louisvillechamberofcommerce,15388,98263
louisvilleky40202,louisvilleky402337250,louisvillebioscienceinc,louisvillezoo,15388,98719
louisvilleky40202,louisvilleky,louisvillebioscienceinc,louisvillebernsteinllc,15388,108444
louisvilleky40202,louisvillene68037,louisvillebioscienceinc,louisvilleco,15388,116330
louisvilleky40202,louisvilleky40206,louisvillebioscienceinc,louisvilleo2inc,15388,146430
louisvilleky40202,louisvilleky40229,louisvillebioscienceinc,louisvillemarketinginc,15388,183459
louisvilleky40202,louisvilleky40206,louisvillebioscienceinc,louisvillehipllc,15388,185107
columbiamd21046,columbiamd21046,lbbassociatesinc,lbbassociatesinc,15401,39747
eugeneor97401,eugeneor97401,lanecounty,lanecountyofor,15409,33034
eugeneor97401,eugeneor97401,lanecounty,lanecountyoptometricsociety,15409,43955
eugeneor97401,eugeneor97405,lanecounty,lanecommunitycollegeor,15409,48586
eugeneor97401,eugeneor97402,lanecounty,lanecountyglassinc,15409,54129
eugeneor97401,eugeneor97401,lanecounty,lanecountyfarmersmarket,15409,120255
eugeneor97401,eugeneor97402,lanecounty,lanecountymedicalsociety,15409,174538
meridianid83642,meridianid83642,leadershipidahoagfndtn,leadershipidahoagriculturefoundation,15434,134288
laurelde19956,laurelne68745,laureltownof,laurelcityofne,15445,113791
limestoneme4750,limestoneme047506122,loringdevelopmentauthorityofmaine,loringdevelopmentauthorityofmaine,15456,41397
restonva20190,restonva201905673,l3stratis,l3stratisinc,15459,118642
minneapolismn55431,minneapolismn55431,laserdesign,laserdesigninc,15486,39270
minneapolismn55431,minneapolismn55344,laserdesign,laserexsystemsinc,15486,133128
cherryhillnj8002,cherryhillnj080023315,lockheedmartinspaceoperation2339route70west,lockheedmartininternationalservicescorp,15493,119641
littletonco80127,littletonco801258504,lockheedmartincorporation,lockheedmartinspacesystemsco,15494,29819
littletonco80127,littleton,lockheedmartincorporation,lockheedmartinastronauticsgroup,15494,188160
littletonco80122,littletonco801258504,lockheedmartin,lockheedmartinspacesystemsco,15495,29819
littletonco80122,littletonco80127,lockheedmartin,lockheedmartininformationsystemsglobalsolutions,15495,99261
littletonco80122,littleton,lockheedmartin,lockheedmartinastronauticsgroup,15495,188160
sanfranciscoca94109,sanfranciscoca94118,legioncorporation,legionofhonor,15497,99653
marbleheadma1945,marbleheadma01945,lifecyclerenewablesinc,lifecyclerenewablesinc,15510,8122
livermoreia50558,livermoreca94550,livermorecityof,livermorecityofca,15539,55149
livermoreia50558,livermoreca945510694,livermorecityof,livermorerotaryclub,15539,93255
livermoreia50558,livermoreca94551,livermorecityof,livermoreperformanceinc,15539,169607
lancasterpa17608,lancasterpa17603,lancastercityof,lancasterholdingscoinc,15544,2779
lancasterpa17608,lancasterca93534,lancastercityof,lancastercommunityhospital,15544,21724
lancasterpa17608,lancasterpa,lancastercityof,lancasterinformationgroupinc,15544,21731
lancasterpa17608,lancasterpa17601,lancastercityof,lancasterorthopedicgroup,15544,23909
lancasterpa17608,lancasteroh43130,lancastercityof,lancasterplasticscorp,15544,27793
lancasterpa17608,lancasteroh43130,lancastercityof,lancasterplasticscorpkeifer,15544,27794
lancasterpa17608,lancasterpa17601,lancastercityof,lancasterbiblecollege,15544,27989
lancasterpa17608,lancasterpa17602,lancastercityof,lancasterbrewingco,15544,29419
lancasterpa17608,lancasterny14086,lancastercityof,lancastersteelservicecoinc,15544,33758
lancasterpa17608,lancasterpa17608,lancastercityof,lancastercityofpa,15544,40109
lancasterpa17608,lancasteroh43130,lancastercityof,lancasterportauthorityoh,15544,44053
lancasterpa17608,lancasterpa17601,lancastercityof,lancastercountyassociationofrealtors,15544,45101
lancasterpa17608,lancasterpa176081558,lancastercityof,lancastercountybusinessgrouponhealth,15544,45105
lancasterpa17608,lancasterca17603,lancastercityof,lancastercountycommunityfoundation,15544,45106
lancasterpa17608,lancasterpa17603,lancastercityof,lancastercountrydayschool,15544,49942
lancasterpa17608,lancasterpa17601,lancastercityof,lancasteroilco,15544,50063
lancasterpa17608,lancastersc29720,lancastercityof,lancastercountyofsc,15544,54071
lancasterpa17608,lancasterwi538131761,lancastercityof,lancasterinteriorsinc,15544,54713
lancasterpa17608,lancasteroh43130,lancastercityof,lancasterchorale,15544,94314
lancasterpa17608,lancastersc29721,lancastercityof,lancastertelephoneco,15544,97492
lancasterpa17608,lancasterpa17603,lancastercityof,lancastercountyofpa,15544,102585
lancasterpa17608,lancasteroh43130,lancastercityof,lancastercityofoh,15544,103232
lancasterpa17608,lancasterpa17603,lancastercityof,lancastercountyfinancialgroupllc,15544,122626
lancasterpa17608,lancasterpa17601,lancastercityof,lancastercountytaxcollectionbureau,15544,144566
lancasterpa17608,lancasterpa17603,lancastercityof,lancastercountyofficeofthecommissionerspa,15544,145248
lancasterpa17608,lancasteroh43130,lancastercityof,lancasterfestival,15544,163084
lancasterpa17608,lancaster,lancastercityof,lancastertechnologyltd,15544,188070
lancasterpa17608,lancasterpa17601,lancastercityof,lancastermortgageco,15544,196353
schofieldwi54476,schofieldwi544763056,lselectric,lselectricinc,15547,29306
batonrougela70817,batonrougela70817,louisianaliftandeqpinc,louisianafoodco,15555,8046
batonrougela70817,batonrougela,louisianaliftandeqpinc,louisianaagenciesinc,15555,21308
batonrougela70817,batonrougela708011813,louisianaliftandeqpinc,louisianalotterycorp,15555,29878
batonrougela70817,batonrougela708084659,louisianaliftandeqpinc,louisianafund,15555,36914
batonrougela70817,batonrougela708064549,louisianaliftandeqpinc,louisianatechnologyfund,15555,37261
batonrougela70817,batonrougela70806,louisianaliftandeqpinc,louisianastatepolice,15555,38228
batonrougela70817,batonrougela70802,louisianaliftandeqpinc,louisianadepartmentofinsurance,15555,38423
batonrougela70817,batonrougela70809,louisianaliftandeqpinc,louisianahospitalassociation,15555,39524
batonrougela70817,batonrougela70806,louisianaliftandeqpinc,louisianalandownersassociationinc,15555,44432
batonrougela70817,batonrougela,louisianaliftandeqpinc,louisianaboardofethics,15555,49267
batonrougela70817,batonrougela70816,louisianaliftandeqpinc,louisianaglassinc,15555,51155
batonrougela70817,batonrougela70815,louisianaliftandeqpinc,louisianacontrolsinc,15555,53276
batonrougela70817,batonrougela70806,louisianaliftandeqpinc,louisianatechnologypark,15555,55981
batonrougela70817,batonrougela70808,louisianaliftandeqpinc,louisianadepartmentofpubliceducation,15555,56693
batonrougela70817,batonrougela708965076,louisianaliftandeqpinc,louisianatrooperfoundation,15555,97026
batonrougela70817,batonrougela70809,louisianaliftandeqpinc,louisianainc,15555,106733
batonrougela70817,batonrougela78020,louisianaliftandeqpinc,louisianaenergypartnersinc,15555,110190
batonrougela70817,batonrougela70809,louisianaliftandeqpinc,louisianadentalassociation,15555,118149
batonrougela70817,batonrougela708010426,louisianaliftandeqpinc,louisianasflagshipcoalition,15555,126949
batonrougela70817,batonrougela70804,louisianaliftandeqpinc,louisianastatebondcommission,15555,129403
batonrougela70817,batonrougela70809,louisianaliftandeqpinc,louisianabusinessinc,15555,134810
batonrougela70817,batonrougela708026129,louisianaliftandeqpinc,louisianapelletsinc,15555,169691
daytonoh45431,daytonoh454144731,lawrenceassociatesinc,lawrencetechnologiesinc,15565,41865
lafayettetn37083,lafayettein479011301,lafayettehousingauthority,lafayettecommunitybancorp,15566,706
lafayettetn37083,lafayettela705032606,lafayettehousingauthority,lafayettehealthventuresinc,15566,44616
lafayettetn37083,lafayettein,lafayettehousingauthority,lafayettehomehospitalinc,15566,47790
lafayettetn37083,lafayettela70508,lafayettehousingauthority,lafayettegardens,15566,127587
lafayettetn37083,lafayettela70508,lafayettehousingauthority,lafayetteparishschoolsystem,15566,129141
lafayettetn37083,lafayettela,lafayettehousingauthority,lafayetteportof,15566,143176
lafayettetn37083,lafayette,lafayettehousingauthority,lafayettesurgicare,15566,182380
lapeermi48446,lapeermi48446,lapeercountyintermediateschool,lapeercountybanktrustco,15589,4240
lapeermi48446,lapeermi,lapeercountyintermediateschool,lapeercountyabstracttitleco,15589,32586
halethorpemd21227,halethorpemd212271653,lifestarresponseofmarylandinc,lifestarresponsecorp,15599,21954
olatheks66062,olatheks66062,lpdenterprises,lpdenterprisesinc,15600,133835
lincolnks67455,lincolnne68522,lincolnunifiedschooldistrict298,lincolnindustries,15607,29786
lincolnks67455,lincolnln67ts,lincolnunifiedschooldistrict298,lincolnuniversityof,15607,35332
lincolnks67455,lincolnne68512,lincolnunifiedschooldistrict298,lincolnchildrenszoo,15607,54016
fortlauderdalefl33312,fortlauderdalefl333122236,laumarroofingserviceinc,laumarroofingserviceinc,15623,48426
fortlauderdalefl33312,fortlauderdalefl333122236,laumarroofingserviceinc,laumarroofingserviceinc,15623,48427
roanokeva24018,roanokeva24018,lionbergerslewisconstructioncoinc,lionbergerconstructionco,15629,37687
luverneia50560,luverneia50560,luvernecommunityschooldistrict,luvernecommunityschooldistrict,15635,180672
scottsdaleaz85260,scottsdaleaz85260,lpimultimedia,lpimultimediainc,15638,101501
lovelandco80537,lovelandco80537,landmarkengineeringltd,landmarkengineeringltd,15643,54455
loudontn37774,loudonct37774,loudonhousingauthority,loudoncountyoftn,15646,34169
houstontx77013,houstontx77042,lockwoodinternationalinc,lockwoodandrewsnewnaminc,15648,18805
houstontx77013,houstontx77013,lockwoodinternationalinc,lockwoodinternationalinc,15648,46428
littlestownpa17340,littletonma01460,littlestownveterinaryhospital,littletonelectriclightdepartment,15654,127846
littlestownpa17340,littletonnh,littlestownveterinaryhospital,littletonwaterlightdepartment,15654,136905
houstontx77219,houstontx77027,lighthouselivingctr2,lightinctx,15655,143446
snoqualmiewa98065,snoqualmiewa98065,lkdaerospace,lkdaerospaceinc,15661,60616
batonrougela70802,batonrougela70802,louisianaartandsciencemuseuminc,louisianacasinocruisesinc,15698,872
batonrougela70802,batonrougela,louisianaartandsciencemuseuminc,louisianaagenciesinc,15698,21308
batonrougela70802,batonrougela70898,louisianaartandsciencemuseuminc,louisianabancsharesincbatonrouge,15698,21309
batonrougela70802,batonrougela70803,louisianaartandsciencemuseuminc,louisianastateuniversity,15698,27956
batonrougela70802,batonrougela70808,louisianaartandsciencemuseuminc,louisianastateuniversity,15698,27959
batonrougela70802,batonrougela708093802,louisianaartandsciencemuseuminc,louisianahealthserviceindemnityco,15698,29213
batonrougela70802,batonrougela708155501,louisianaartandsciencemuseuminc,louisianafarmbureaucasualtyinsuranceco,15698,36628
batonrougela70802,batonrougela70802,louisianaartandsciencemuseuminc,louisianadepartmentofinsurance,15698,38423
batonrougela70802,batonrougela70804,louisianaartandsciencemuseuminc,louisianastatesenate,15698,38425
batonrougela70802,batonrougela70806,louisianaartandsciencemuseuminc,louisianaassociationofdefensecounsel,15698,44417
batonrougela70802,batonrougela70806,louisianaartandsciencemuseuminc,louisianalandownersassociationinc,15698,44432
batonrougela70802,batonrougela70815,louisianaartandsciencemuseuminc,louisianacontrolsinc,15698,53276
batonrougela70802,batonrougela70808,louisianaartandsciencemuseuminc,louisianastatemedicalsociety,15698,60486
batonrougela70802,batonrougela70802,louisianaartandsciencemuseuminc,louisianadepartmentofpublicsafetycorrections,15698,95633
batonrougela70802,batonrougela70809,louisianaartandsciencemuseuminc,louisianainc,15698,106733
batonrougela70802,batonrougela708980663,louisianaartandsciencemuseuminc,louisianapestcontrolinsuranceco,15698,118001
batonrougela70802,batonrougela70804,louisianaartandsciencemuseuminc,louisianahealthcarecommission,15698,120856
batonrougela70802,batonrougela70806,louisianaartandsciencemuseuminc,louisianatelecommunicationsassociation,15698,127917
batonrougela70802,batonrougela70804,louisianaartandsciencemuseuminc,louisianastatebondcommission,15698,129403
batonrougela70802,batonrougela70809,louisianaartandsciencemuseuminc,louisianabusinessinc,15698,134810
batonrougela70802,batonrougela708031000,louisianaartandsciencemuseuminc,louisianaminerallawinstitute,15698,138199
phoenixaz85020,phoenixaz850169045,longalearningllc,longboardassetmanagementllc,15719,119064
pittsburghpa15219,pittsburghpa15219,lmassociates,lmassociateslp,15728,127812
lufkintx75904,lufkintx759043951,lufkinindustries,lufkinindustriesllc,15731,106
torranceca90509,torranceca90509,l3communicationselectrontechnologies,l3communicationselectrontechnologiesinc,15732,3102
laurelne68745,laurelne68745,laurelcityof,laurelcityofne,15736,113791
lynchburgva24502,lynchburgva24502,lynchburgairpreheatercorporation,lynchburgnet,15738,21614
lynchburgva24502,lynchburgva24501,lynchburgairpreheatercorporation,lynchburgassociationofrealtors,15738,94717
elyriaoh44035,elyriaoh44035,loraincountyurbanleagueinc,loraincountytitleco,15757,21217
elyriaoh44035,elyriaoh44035,loraincountyurbanleagueinc,loraincountychamber,15757,40098
elyriaoh44035,elyriaoh44035,loraincountyurbanleagueinc,loraincountycommunitycollegefoundation,15757,105263
newyorkny10010,newyorkny10019,learningworldsinc,learningannexholdingsllc,15767,18421
newyorkny10010,newhydeparkny11040,learningworldsinc,learningleisureinc,15767,22456
newyorkny10010,newyorkny,learningworldsinc,learningworlds,15767,22966
newyorkny10010,newyorkny10010,learningworldsinc,learningactioninc,15767,22970
newyorkny10010,newyorkny,learningworldsinc,learnnowinc,15767,22976
newyorkny10010,newyorkny10038,learningworldsinc,learningleaders,15767,36679
newyorkny10010,newyorkny10004,learningworldsinc,learningexpressllc,15767,164902
newyorkny10010,newyorkny10014,learningworldsinc,learningcarpetsinc,15767,182086
pittsburghpa15203,pittsburghpa15203,lunametricsllc,lunametricsllc,15769,160261
inail62846,inail62846,lakerendcollege,lakerendcollege,15770,55519
newyorkny10034,newyorkny10001,levelminc,levelsolarinc,15778,126199
chicagoil60625,chicagoil60640,lawrenceavenuedevelopmentcorp,lawrencehousepropertycedarllc,15783,190985
sandiegoca92101,sandiegoca921018192,lmcapitalgroupllc,lmcapitalgroupllc,15799,29737
houstontx77042,houstontx77042,loomis,loomisfargocoinc,15804,2091
houstontx77042,houstontx77042,loomis,loomisfargoinc,15804,23884
houstontx77042,houstontx77042,loomis,loomisarmoredusllc,15804,57719
salemnh3079,salemnh03079,l3communicationskleinassocs,l3communicationskleinassociatesinc,15808,1901
huntsvilleal35805,huntsvilleal35805,lockheedmartinspacesystemscompany,lockheedmartinservicesinc,15810,58547
huntsvilleal35805,hunstvilleal35806,lockheedmartinspacesystemscompany,lockheedmartincdlsystemsusainc,15810,166307
honoluluhi96813,honoluluhi96813,landandnaturalresourceshawaiieptof,landuseresearchfoundation,15821,39528
marysvilleks66508,marysvilleks66508,landollcorporationdba,landollcorp,15825,33601
grandprairietx75051,grandprairietx75051,lockheedmartin,lockheedmartinmissilesfirecontrol,15837,29816
houstontx77042,houstontx77042,ljaengineeringinc,ljaengineeringinc,15859,33891
houstontx77042,houstontx77042,ljaengineeringinc,ljaengineeringsurveyingincold,15859,33896
masonoh45040,masonoh450409699,l3communicationscincinnati,l3communicationscincinnatielectronicscorp,15862,2673
masonoh45040,masonoh45040,l3communicationscincinnati,l3communicationsnovaengineeringinc,15862,32990
painesvilleoh44077,painesvilleoh44077,lakecounty,lakecountyeconomicdevelopmentcorp,15873,37521
painesvilleoh44077,painesvilleoh44077,lakecounty,lakecountyhistoricalsociety,15873,103193
painesvilleoh44077,painesvilleoh44077,lakecounty,lakecountyportauthorityoh,15873,112808
louisvilleky40299,louisvilleky40223,lightyearwireless,lightyearnetworksolutionsinc,15875,2351
louisvilleky40299,louisvilleky40223,lightyearwireless,lightyearnetworksolutionsllcold,15875,37943
lakewoodnj8701,lakewoodca90712,lakewoodearlyheadstart,lakewoodprimarycare,15886,40466
lakewoodnj8701,lakewoodoh44107,lakewoodearlyheadstart,lakewoodcathlolicacademy,15886,145777
restonva20190,restonva20190,leidosholdingsinc,leidosinc,15895,344
restonva20190,restonva20190,leidosholdingsinc,leidosholdingsinc,15895,32400
littlefallsmn56345,littlefallsnj07424,littlefallsmachineinc,littlefallsbancorp,15899,22086
littlefallsmn56345,littlefallsmn5634,littlefallsmachineinc,littlefallsradio,15899,26186
littlefallsmn56345,littlefallsny13365,littlefallsmachineinc,littlefallshospital,15899,41175
littlefallsmn56345,littlefallsny13365,littlefallsmachineinc,littlefallslumbercoinc,15899,50842
littlefallsmn56345,littlefallsny13365,littlefallsmachineinc,littlefallsconcreteformingcoinc,15899,54205
littlefallsmn56345,littlefallsnj07424,littlefallsmachineinc,littlefallsbank,15899,178621
chicagoil60644,chicagoil60644,lorettohospital,lorettohospital,15902,46269
chicagoil60644,chicagoil60644,lorettohospital,lorettohospitalfoundation,15902,93570
charlottenc28277,charlottenc28277,lodestarconsultinginc,lodestarconsultinginc,15914,165533
columbusoh43215,columbusoh43215,lawrenceparksloggingllc,lawrenceevanscollc,15942,175143
atlantaga30339,atlantaga30339,leapleyconstructiongroupofatlantallc,leapleyconstructiongroupofatlantallc,15969,48882
lakewoodwa98499,lakewoodca90713,lakewoodtowingtransportinc,lakewoodrentallinc,15974,93321
newyorkny10016,newyorkny10024,landairprojectresourcesinc,landpreservationtrustinc,15975,124379
newyorkny10007,newyorkny10002,lowereastsideservicecenterinc,lowereastsidetenementmuseum,15978,36169
newyorkny10007,newyorkny10002,lowereastsideservicecenterinc,lowereastsidetenementmuseum,15978,36170
newyorkny10007,newyorkny10002,lowereastsideservicecenterinc,lowereastsidetenementmuseum,15978,36171
newyorkny10007,newyorkny10038,lowereastsideservicecenterinc,lowereastsideservicecenterinc,15978,48009
newyorkny10007,newyorkny10009,lowereastsideservicecenterinc,lowereastsidegirlsclubofnewyorkinc,15978,167934
lawrencema1840,lawrencevillenj086481005,lawrencecityof,lawrencevillewaterco,16009,57008
lawrencema1840,lawrencema01842,lawrencecityof,lawrencerotaryclub,16009,94188
lawrencema1840,lawrenceks66046,lawrencecityof,lawrencehumanesocietyinc,16009,106346
lawrencema1840,lawrencein46216,lawrencecityof,lawrencecityofin,16009,113086
lawrencema1840,lawrenceks66046,lawrencecityof,lawrencefreenet,16009,116154
lawrencema1840,lawrenceks,lawrencecityof,lawrenceportof,16009,143217
santaclaraca95054,santarosaca95403,l3communicationscorporation,l3communicationssonomaeoinc,16023,28697
lawrenceks66044,lawrencema01842,lawrencecityof,lawrencerotaryclub,16028,94188
lawrenceks66044,lawrenceks66046,lawrencecityof,lawrencehumanesocietyinc,16028,106346
lawrenceks66044,lawrencein46216,lawrencecityof,lawrencecityofin,16028,113086
lawrenceks66044,lawrenceks66046,lawrencecityof,lawrencefreenet,16028,116154
lawrenceks66044,lawrenceks,lawrencecityof,lawrenceportof,16028,143217
manisteemi49660,manisteemi49660,littleriverbandofottawaindianspolicedepart,littleriverbandofottawaindiansmi,16029,169068
goodyearaz85338,goodyearaz85395,lockheedmartinisgs,lockheedmartininformationsystemsglobalsolutions,16065,99263
littletonco80127,littletonco801258504,lockheedmartinspacesystems,lockheedmartinspacesystemsco,16068,29819
littletonco80127,littletonco80127,lockheedmartinspacesystems,lockheedmartininformationsystemsglobalsolutions,16068,99261
haysks67601,haysks67601,linkinc,linkincus,16072,173430
losangelesca90093,losangelesca90014,losangelesaudubon,losangelescoffeestation,16085,21254
losangelesca90093,losangelesca90008,losangelesaudubon,losangelessentinel,16085,26068
losangelesca90093,losangelesca90012,losangelesaudubon,losangelesoperaco,16085,29870
losangelesca90093,losangelesca90012,losangelesaudubon,losangelescityofca,16085,29955
losangelesca90093,losangelesca90071,losangelesaudubon,losangelesworldaffairscouncil,16085,30585
losangelesca90093,losangelesca90012,losangelesaudubon,losangelescountyofca,16085,33516
losangelesca90093,losangelesca90014,losangelesaudubon,losangelesconservancy,16085,35141
losangelesca90093,losangelesca90008,losangelesaudubon,losangelesurbanleagueinc,16085,36136
losangelesca90093,losangelesca90015,losangelesaudubon,losangelesarenaholdingcollc,16085,36214
losangelesca90093,losangelesca90017,losangelesaudubon,losangelessportscouncil,16085,36342
losangelesca90093,losangelesca,losangelesaudubon,losangelesmdscoinc,16085,38769
losangelesca90093,losangelesca90067,losangelesaudubon,losangelesbusinesscouncil,16085,41960
losangelesca90093,losangelesca90064,losangelesaudubon,losangelesventureassociation,16085,42390
losangelesca90093,losangelesca900711638,losangelesaudubon,losangelesgrandavenueauthority,16085,43227
losangelesca90093,losangelesca,losangelesaudubon,losangelesoracleusersgroup,16085,43794
losangelesca90093,losangelesca90027,losangelesaudubon,losangeleszoo,16085,44209
losangelesca90093,losangelesca90026,losangelesaudubon,losangelesnationalbank,16085,45424
losangelesca90093,losangelesca90024,losangelesaudubon,losangelescountryclub,16085,45771
losangelesca90093,losangelesca90058,losangelesaudubon,losangelesregionalfoodbank,16085,46432
losangelesca90093,losangelesca91406,losangelesaudubon,losangelespolicefederalcreditunion,16085,46648
losangelesca90093,losangelesca90017,losangelesaudubon,losangelescenterstudios,16085,93576
losangelesca90093,losangeles,losangelesaudubon,losangelesboysgirlsclub,16085,94399
losangelesca90093,losangelesca90010,losangelesaudubon,losangelesdentalsociety,16085,94971
losangelesca90093,losangelesca90036,losangelesaudubon,losangelesbusinessjournal,16085,98490
losangelesca90093,losangelesca90245,losangelesaudubon,losangelesairforcebase,16085,100275
losangelesca90093,losangelesca900172577,losangelesaudubon,losangelescountybarfoundation,16085,101342
losangelesca90093,losangelesca90012,losangelesaudubon,losangelespolicedepartment,16085,109480
losangelesca90093,losangelesca90071,losangelesaudubon,losangelescoalition,16085,112569
losangelesca90093,losangelesca90071,losangelesaudubon,losangelespolicefoundation,16085,116285
losangelesca90093,losangelesca90033,losangelesaudubon,losangelescountyuscmedicalcenter,16085,126481
losangelesca90093,losangelesca90025,losangelesaudubon,losangelescapitaleuropelp,16085,128098
losangelesca90093,losangelesca,losangelesaudubon,losangelescountylibraryfoundation,16085,128670
losangelesca90093,losangelesca90013,losangelesaudubon,losangelesmissioninc,16085,142900
losangelesca90093,losangelesca90017,losangelesaudubon,losangelesldcinc,16085,159011
losangelesca90093,losangelesca90013,losangelesaudubon,losangelesfishco,16085,161585
losangelesca90093,losangelesca,losangelesaudubon,losangelessparks,16085,167215
losangelesca90093,losangelesca,losangelesaudubon,losangelesfootballclub,16085,167216
losangelesca90093,losangelesca90012,losangelesaudubon,losangelescountypublicworksauthority,16085,170674
losangelesca90093,losangelesca90013,losangelesaudubon,losangelescleantechincubator,16085,191481
losangelesca90093,losangeles,losangelesaudubon,losangelesmusiccenter,16085,194429
longbeachny11561,longbeachca90805,longbeachhousingauthority,longbeachroofinginc,16090,53089
longbeachny11561,longbeachca,longbeachhousingauthority,longbeachtrust,16090,107935
longbeachny11561,longbeachca90815,longbeachhousingauthority,longbeachportof,16090,110866
longbeachny11561,longbeachca90813,longbeachhousingauthority,longbeachtransit,16090,184737
brandonsd57005,brandonsd57005,luvernetruckequipmentincdba,luvernetruckequipmentinc,16100,46232
montréalquébecquebech1w2l9,montréalqch3h1a2,lesalimentsmarina,lesamisdelamontagne,16101,43343
