a_city_state_zip,b_city_state_zip,a_clean_name,b_clean_name,level_0,level_1
horshampa19044,horshampa190447707,lineagetherapeuticsinc,lineagetherapeuticsinc,23856,143911
baltimoremd21218,baltimoremd21218,lifesciencesresearchfoundation,lifesciencesresearchfoundation,23862,111203
tulsaok74147,tulsaok74136,laureatepsychiatricclinichospital,laureatepsychiatricclinichospital,23872,56583
summervillesc29485,summervillesc29485,lamservicesllc,lamservicesllc,23898,192830
newyorkny10032,newyorkny10011,lawofficesofmilenadmaciaspc,lawofficesofmitchellcshapiro,23901,120775
houstontx77010,houstontx77010,lyondellchemicalco,lyondellchemicalco,23908,2161
elpasotx79903,elpasotx79903,lecgroupinc,lecgroupinc,23929,160570
batonrougela70803,batonrougela70803,louisianastateuniversityinc,louisianastateuniversity,23934,27956
batonrougela70803,batonrougela70808,louisianastateuniversityinc,louisianastateuniversity,23934,27959
batonrougela70803,batonrougela70804,louisianastateuniversityinc,louisianastatesenate,23934,38425
chattanoogatn37421,chattanoogatn37421,lectruscorporation,lectruscorp,23942,52726
kingofprussiapa19406,kingofprussiapa19406,lorelmarketinggroup,lorelmarketinggroupllc,23945,48500
batonrougela70804,batonrougela708049004,louisianastateof,louisianastateof,23956,27818
batonrougela70804,batonrougela70806,louisianastateof,louisianastatepolice,23956,38228
batonrougela70804,batonrougela70804,louisianastateof,louisianastatesenate,23956,38425
athensal35613,athensal35613,leeprecsionmachineshopinc,leeprecisionmachineshopinc,23963,39935
salemnh3079,salemnh03079,l3communicationskleinassociates,l3communicationskleinassociatesinc,23964,1901
orlandofl32819,orlandofl32819,lockheedmartingyrocamsystemsllc,lockheedmartingyrocamsystemsllc,23971,47544
bethesdamd20814,bethesdamd208171877,lockheedmartincorporation,lockheedmartincorp,23972,261
bethesdamd20814,bethesdamd208171877,lockheedmartincorporation,lockheedmartinspaceoperationsco,23972,61249
vanburenar72956,vanburenar72956,loislawinc,loislawcominc,23993,2213
wilmingtonde19806,wilmingtonde19806,lutheransrservicesinc,lutheranseniorservicesinc,24025,53245
eriepa16509,eriepa165091025,lakeeriecollegeofosteopathicmedicine,lakeeriecollegeofosteopathicmedicine,24058,48745
lynnwoodwa98037,lynnwoodwa980374306,letubingllcdbalafarge,letubingllc,24059,43948
littletonco80125,littleton,lockheedmartincorporation,lockheedmartinastronauticsgroup,24093,188160
houstontx77042,houstontx77042,landmarkfbollc,landmarkfbollc,24103,40091
losangelesca90017,losangelesca900172449,langdonwilson,langdonwilsoninternational,24106,29334
dallastx75234,dallastx75234,linkexinc,linkexinc,24128,157809
carpinteriaca93013,carpinteriaca930132925,lyndacominc,lyndacominc,24134,30363
minneapolismn55414,minneapolismn55431,labseekllc,labseek,24135,19105
lacrossewi54603,lacrossewi54601,logisticshealth,logisticshealthinc,24155,28679
losangelesca90045,losangelesca900561664,linquestcorporation,linquestcorp,24156,54937
orlandofl32819,orlandofl328198907,lockheedmartinmissilefirecontrol,lockheedmartinmissilesfirecontrol,24162,29818
salisburync28144,salisburync28144,livingstonecollege,livingstonecollege,24174,27946
muscleshoalsal35661,muscleshoalsal35806,lewisenergysolutionsinc,lewisenergysolutionsinc,24182,165653
louisvilleco80027,louisvilleco80027,lockheedmartincoherenttechnologiesinc,lockheedmartincoherenttechnologiesinc,24190,58088
killeentx76543,killeentx76543,longhornregionalservicecenterllc,longhornregionalservicecenterllc,24206,122830
bethesdamd20817,bethesdamd208171877,lockheedmartin,lockheedmartincorp,24211,261
bethesdamd20817,bethesdamd20817,lockheedmartin,lockheedmartinservicesinc,24211,58548
bethesdamd20817,bethesdamd208171803,lockheedmartin,lockheedmartinglobalinc,24211,114959
bethesdamd20817,bethesdamd208171877,lockheedmartin,lockheedmartinventures,24211,188866
plainvillect6062,plainvillect06062,loureiroengineeringassociatesinc,loureiroengineeringassociatesinc,24230,53907
lascrucesnm88001,lascrucesnm88001,lascrucesfiredepartment,lascrucespolicedepartmentnm,24231,184260
woburnma1801,woburnma01801,lytroninc,lytroninc,24241,30330
annarbormi48104,annarbormi48103,lecturetoolsinc,lecturetoolsinc,24251,123503
phoenixaz85004,phoenixaz85004,laneawardmanufacturing,laneawardmanufacturinginc,24272,54478
lasvegasnv89146,lasvegasnv89169,lasvegasphilharmonic,lasvegasmonorailco,24286,35359
lasvegasnv89146,lasvegasnv89146,lasvegasphilharmonic,lasvegasphilharmonic,24286,120246
batonrougela70804,batonrougela708025243,louisianadepartmentoftransportation,louisianadepartmentofeducation,24300,38225
batonrougela70804,batonrougela70802,louisianadepartmentoftransportation,louisianadepartmentofinsurance,24300,38423
batonrougela70804,batonrougela70802,louisianadepartmentoftransportation,louisianadepartmentoftransportationdevelopment,24300,40256
batonrougela70804,batonrougela70802,louisianadepartmentoftransportation,louisianadepartmentofpublicsafetycorrections,24300,95633
batonrougela70804,batonrougela70802,louisianadepartmentoftransportation,louisianadepartmentofthetreasuryla,24300,158295
wilmingtonde19806,wilmingtonde19806,labwareholdingsinc,labwareinc,24310,48740
wilmingtonde19806,wilmingtonde198062146,labwareholdingsinc,labwareholdingsinc,24310,165771
apopkafl32703,apopkafl,littonsystemsinc,littonlasersystemsinc,24311,37813
elyriaoh44035,elyriaoh44035,loraincountycommunitycollegedistrict,loraincountycommunitycollegefoundation,24316,105263
lexingtonnc27292,lexingtonnc,lexingtoncityboardofeducation,lexingtoncityboardofeducationnc,24348,53371
norwoodma2062,norwoodma02062,lantelcommunicationsinc,lantelcommunicationsinc,24356,48712
bethesdamd20817,bethesdamd208171877,lockheedmartincorporation,lockheedmartincorp,24359,261
bethesdamd20817,bethesdamd208171877,lockheedmartincorporation,lockheedmartinspaceoperationsco,24359,61249
fortworthtx76119,fortworthtx76119,legacymedicalimagingllc,legacymedicalimaging,24377,168482
columbiamd21044,columbiamd21044,lineengineeringinc,lineengineeringinc,24382,114896
tampafl33611,tampafl33611,lukos,lukosllc,24424,114743
farmingtonct6032,farmingtonct06032,lambdavisionincorporated,lambdavisioninc,24427,128658
littlerockar72206,littlerockar72201,littlerocktoursinc,littlerockcityofar,24437,41245
littlerockar72206,littlerockar72209,littlerocktoursinc,littlerockwinairco,24437,54235
watertownny13601,watertownny136010001,lcodestinyllc,lcodestinyllc,24471,48154
chesterva23836,chesterva238365726,logisticsintegrationllc,logisticsintegrationllcva,24484,125021
lakewoodnj8701,lakewoodnj08701,lakewoodresourceandreferralcenterinc,lakewoodresourcereferralcenterinc,24485,169397
cincinnatioh45242,cincinnatioh45242,lsiindustriesinc,lsiindustriesinc,24493,99
norfolkva23502,norfolkva235021539,l3unidyneinc,l3unidyneinc,24525,122263
arlingtonva22202,arlingtonva22202,logisticssupportincorporated,logisticssupportinc,24526,43100
losangelesca90047,losangelesca90029,losangelescommunitycollegedistrict,losangelescitycollege,24527,29693
losangelesca90047,losangelesca90017,losangelescommunitycollegedistrict,losangelescommunitycollegedistrictca,24527,33629
losangelesca90047,losangelesca90015,losangelescommunitycollegedistrict,losangelescommunitydesigncenter,24527,37679
losangelesca90047,losangelesca90029,losangelescommunitycollegedistrict,losangelescommunitycollegedistrictfoundation,24527,44574
seagirtnj8750,seagirtnj08750,lakeridgecircleassociates,lakeridgecircleassociatesllc,24537,122823
waynepa19087,waynepa19087,liquidhubinc,liquidhubinc,24551,32267
riverviewfl33578,riverviewfl,loveachildinc,loveachildinc,24563,42010
grandrapidsmi49512,grandrapidsmi49512,l3communicationsavionicssystemsinc,l3communicationsavionicssystemsinc,24579,58290
madisonms39110,madisonms39110,l3communicationsaerospacellc,l3communicationsvertexaerospacellc,24580,29263
houstontx77058,houstontx77058,lztechnologyinc,lztechnologyinc,24583,114703
chicagoil60614,chicagoil60614,lincolnparkbrewery,lincolnparkrenewalcorp,24586,94090
evanstonil60201,evanstonil,literatureforallofus,literatureforallofus,24605,106583
costamesaca92626,costamesaca92626,leadingedgeaviationservicesinc,leadingedgeaviationservicesinc,24621,54600
eubankky42567,eubankky42567,ltechenterprises,ltechenterprisesinc,24655,114771
lansingmi48910,lansingmi48910,lansingglasscompany,lansingglassco,24669,50201
norfolkva23513,norfolkva235021539,l3unidyneinc,l3unidyneinc,24686,122263
batonrougela70894,batonrougela70803,louisianastateuniversityinc,louisianastateuniversity,24692,27956
batonrougela70894,batonrougela70808,louisianastateuniversityinc,louisianastateuniversity,24692,27959
batonrougela70894,batonrougela70804,louisianastateuniversityinc,louisianastatesenate,24692,38425
neworleansla70112,neworleansla70112,louisianastateuniversityhealthsciencesce,louisianastateuniversity,24744,27955
lebanonor97355,lebanonor97355,lebanoncityof,lebanoncityofor,24769,52795
losangelesca90036,losangelesca90012,losangelescountymuseumofart,losangelescountyofca,24789,33516
losangelesca90036,losangelesca90007,losangelescountymuseumofart,losangelescountymuseumofnaturalhistory,24789,35684
albuquerquenm87110,albuquerquenm871105307,losalamostechnicalassociates,losalamostechnicalassociatesinc,24793,45459
eugeneor97402,eugeneor97401,lookingglassyouthandfamilyservicesinc,lookingglassyouthfamilyservicesinc,24800,51495
losangelesca90029,losangelesca90029,losangelescitycollege,losangelescitycollege,24802,29693
losangelesca90029,losangelesca90012,losangelescitycollege,losangelescityofca,24802,29955
losangelesca90029,losangelesca90029,losangelescitycollege,losangelescitycollegefoundation,24802,39984
losangelesca90029,losangelesca90017,losangelescitycollege,losangelesinvestmentcollc,24802,137329
restonva20190,restonva20190,leidosincdbaleidos,leidosinc,24814,344
saintlouismo63132,stlouismo63132,lighthousefortheblindthedba,lighthousefortheblindinc,24820,33765
manisteemi49660,manisteemi49660,littleriverbandofottawaindians,littleriverbandofottawaindiansmi,24831,169068
losangelesca90012,losangelesca90012,losangelesfiredepartment,losangelespolicedepartment,24834,109480
losangelesca90012,losangelesca90063,losangelesfiredepartment,losangelescountyfiredepartment,24834,184730
gatesvilletx76528,gatesvilletx76528,l3construction,l3constructionllc,24837,55712
lincolnme4457,lincolnne,lincolnmaine,lincolngraininc,24843,98711
hawkinsvillega31036,hawkinsvillega31036,lamarpecancompanylp,lamarpecancolp,24886,158108
lancastersc29720,lancasterca17603,lancastercountycouncilonaging,lancastercountycommunityfoundation,24887,45106
elsegundoca90245,elsegundoca902452961,lokahi,lokahillc,24888,114853
urbandaleia50322,urbandaleia50322,launchitcorp,launchitcorp,24901,176332
chicagoil60649,chicagoil60649,larabidachildrenshospital,larabidachildrenshospital,24909,55279
chicagoil60649,chicagoil60649,larabidachildrenshospital,larabidachildrensfoundation,24909,128904
harborspringsmi49740,harborspringsmi49740,littletraversebayband,littletraversebaybandsofodawaindians,24925,31732
sanfranciscoca94118,sanfranciscoca94107,lyprobiosciencesinc,lyprobiosciencesinc,24927,6558
shreveportla71103,shreveportla71115,louisianastateuniversitysystem,louisianastateuniversity,24962,27957
shreveportla71103,shreveportla71115,louisianastateuniversitysystem,louisianastateuniversityshreveport,24962,135436
shreveportla71103,shreveportla71129,louisianastateuniversitysystem,louisianabaptistuniversityseminary,24962,159743
boxboroughma1719,boxboroughma01719,lightowerfibernetworks,lightowerfibernetworksiillc,24975,101945
hartselleal35640,hartselleal35640,lektronincdba,lektroninc,24996,137812
torranceca90505,torranceca90505,lynnproductsinc,lynnproductsinc,24997,34005
chicagoil60626,chicagoil60626,loyolauniversity,loyolauniversityofchicago,24998,27926
chicagoil60626,chicagoil60611,loyolauniversity,loyolauniversitymuseumofart,24998,46161
lacduflambeauwi54538,lacduflambeauwi54538,lacduflambeaubandoflakesuperirchippew,lacduflambeaubandoflakesuperiorchippewaindians,25012,29322
sanfranciscoca94102,sanfranciscoca94109,larkinstreetyouthservices,larkinstreetyouthservices,25036,48397
lithoniaga30058,lithoniaga30058,lewistruckinggradinginc,lewistruckinggradinginc,25042,48782
devilslakend58301,devilslakend583011598,lakeregionstatecollege,lakeregionstatecollege,25075,27898
eugeneor97401,eugeneor97401,lookingglassyouthfamilyservicesorcpp,lookingglassyouthfamilyservicesinc,25083,51495
fairfaxva22033,fairfaxva22033,leetechnologies,leetechnologiesinc,25090,31884
fairfaxva22033,fairfaxva22033,leetechnologies,leetechnologiesgroupinc,25090,52943
viennava22182,viennava22182,lanmarktechnologyinc,lanmarktechnologyinc,25096,40655
sunnyvaleca94088,sunnyvaleca,lockheedmartinspacesystems,lockheedmartinmissilesspacecoinc,25103,37790
mountprospectil60056,mountprospectil60056,lapmasterinternational,lapmasterinternationalllc,25110,182063
opalockafl33054,opalockafl33054,latinflavorsenterpriseinc,latinflavorsenterpriseinc,25154,53624
lynnma1901,lynnma01901,lynncityofinc,lynncityofma,25183,33448
snoqualmiewa98065,snoqualmiewa98065,lkdaerospaceincdba,lkdaerospaceinc,25185,60616
baltimoremd21202,baltimoremd212022110,lcsjcorporation,lcsjcorp,25189,114894
memphistn38118,memphistn381186916,lindenstreetcapitalcorpduns106299076,lindenstreetcapitalcorp,25212,30300
herndonva20171,herndonva20171,lancesoftinc,lancesoftinc,25235,32260
warnerrobinsga31088,warnerrobinsga31088,l3communicationstcsinc,l3communicationstcsinc,25251,31666
roselandnj7068,roselandnj07068,lowensteinsandlerllp,lowensteinsandlerkohlfisherboylan,25259,19810
roselandnj7068,roselandnj07068,lowensteinsandlerllp,lowensteinsandlerllp,25259,29678
roselandnj7068,roselandnj07068,lowensteinsandlerllp,lowensteinsandlerllp,25259,29679
louisvilleky40299,louisvilleky40299,lbmconstructioncompanyinc,lbmconstructioncoinc,25284,47997
lancasterpa17603,lancasterpa17602,lancasterofficeequipments,lancasterpartsequipmentinc,25290,141533
pembrokenc28372,pembrokenc283728689,lumbeetribeenterprisesllc,lumbeetribeenterprisesllc,25302,122781
pipersvillepa18947,pipersvillepa18947,lampirebiologicallabsinc,lampirebiologicallabsinc,25333,53379
fairfaxva22030,fairfaxva220302881,leapfrogsolutions,leapfrogsolutionsinc,25334,43280
huntsvilleal35805,huntsvilleal35805,lockheedmartin,lockheedmartinservicesinc,25345,58547
littletonco80127,littletonco801258504,lockheedmartinspacesystemscompany12257statehighway121,lockheedmartinspacesystemsco,25346,29819
chicagoil60603,chicagoil60604,legalassistancefoundationofmetropolitanc,legalassistancefoundationofmetropolitanchicago,25355,56021
lowerbrulesd57548,lowerbrulesd57548,lowerbrulecommunitydevelopmententerprise,lowerbrulecommunitydevelopmententerprisellc,25357,8419
encinitasca92024,encinitasca,luxartinstitute,luxartinstitute,25368,98045
sanfranciscoca94104,sanfranciscoca94108,lumetra,lumetra,25418,46394
cheyennewy82007,cheyennewy82007,laramiecountycommunitycollege,laramiecountycommunitycollege,25450,112894
kennesawga30144,kennesawga301444582,lotus911incorporated,lotus911inc,25453,59617
lansingks66043,lansingks66043,larkinexcavatinginc,larkinexcavatinginc,25455,48820
eugeneor97403,eugeneor974031517,lingohrpartnernorthamericainc,lingohrpartnernorthamericainc,25493,7180
easthartfordct6108,easthartfordct061082118,lewismachinellc,lewismachinellc,25519,93889
cheshirect6410,cheshirect06410,laneindustriesincorporated,laneindustriesincct,25523,48085
eastaurorany14052,eastaurorany14052,luminescentsystemsincdbalsi,luminescentsystemsinc,25532,29860
irvingtx75063,irvingtx750382215,lascolinas,lascolinascorp,25545,30165
irvingtx75063,irvingtx75039,lascolinas,lascolinasgrouplp,25545,115146
irvingtx75063,irvingtx750622318,lascolinas,lascolinasmineralslp,25545,125444
woburnma1801,woburnma01801,lumusconstructioninc,lumusconstructioninc,25553,40087
hendersonnv89074,hendersonnv89074,ledcorconstruction,ledcorconstructioninc,25558,105599
sandiegoca92101,sandiegoca921035506,liberationmanagementllc,liberationmanagementllc,25560,51322
charlottenc28269,charlottenc28269,linetamericas,linetamericasinc,25593,178502
albanyga31705,albanyga31705,lawsonindustriesinc,lawsonindustriesincga,25596,55270
effinghamil62401,effinghamil62401,loudonmachineinc,loudonmachineinc,25608,186548
kansascitymo64123,kansascitymo64123,lulacnationaleducationalservicecentersinc,lulacnationaleducationalservicecentersinc,25618,180382
leedsnd58346,leedsnd58346,leedscityof,leedscityofnd,25630,171642
harborspringsmi49740,harborspringsmi49740,littletraversebaybandsofodawaindians,littletraversebaybandsofodawaindians,25636,31732
sanjoseca95131,sanjoseca95131,loaddynamix,loaddynamixinc,25638,94979
lakeoswegoor97034,lakeoswegoor97034,lakeoswegocityoforcpp,lakeoswegocorp,25650,65482
logansportin46947,logansportin46947,logansportmemorialhospital,logansportmemorialhospital,25656,46791
miamifl33147,miamifl33147,lenodredginghaulinginc,lenodredginghaulinginc,25666,52896
burlingtonnc27215,burlingtonnc272155837,laboratorycorporationofamerica,laboratorycorpofamericaholdings,25667,15
huntsvilleal35816,huntsvilleal35801,logisystechnicalservicesinc,logisticstechnologyservicesinc,25674,39955
huntsvilleal35816,huntsvilleal358014924,logisystechnicalservicesinc,logisticstechnologyservicesinc,25674,39956
marionma2738,marionma02738,lockheedmartininc,lockheedmartinsippicaninc,25678,23484
maywoodil60153,maywoodil60153,loyolauniversity,loyolauniversityhealthsystem,25685,29845
neworleansla70122,neworleansla70130,louisianatechnologygroup,louisianatechnologycouncil,25687,97040
neworleansla70122,neworleansla70122,louisianatechnologygroup,louisianatechnologygroupinc,25687,114833
batonrougela70802,batonrougela70803,louisianastateuniversity,louisianastateuniversity,25699,27956
batonrougela70802,batonrougela70808,louisianastateuniversity,louisianastateuniversity,25699,27959
batonrougela70802,batonrougela70804,louisianastateuniversity,louisianastatesenate,25699,38425
sandiegoca92121,sandiegoca92121,lytxinc,lytxinc,25730,29135
sandiegoca92121,sandiegoca92123,lytxinc,lytxinc,25730,29136
chicagoil60654,chicagoil60654,lawbulletinpublishingcompany,lawbulletinpublishingco,25757,42786
losangelesca90031,losangeles,losangelesboysgirlsclub,losangelesboysgirlsclub,25763,94399
berkeleyca94710,berkeleyca94710,lygosinc,lygosinc,25771,8484
lorissc29569,lorissc29569,loriscityof,loriscityofsc,25772,42326
bristolpa19007,bristolpa190075496,lenoxcorporation,lenoxcorp,25778,58942
batonrougela70803,batonrougela70803,louisianastateuniversityam,louisianastateuniversity,25784,27956
batonrougela70803,batonrougela70808,louisianastateuniversityam,louisianastateuniversity,25784,27959
batonrougela70803,batonrougela70804,louisianastateuniversityam,louisianastatesenate,25784,38425
huntsvilleal35801,huntsvilleal35801,logisticstechnologyservices,logisticstechnologyservicesinc,25793,39955
huntsvilleal35801,huntsvilleal358014924,logisticstechnologyservices,logisticstechnologyservicesinc,25793,39956
lewisburgtn37091,lewisburgtn37091,lewisburgindustrialweldinginc,lewisburgindustrialweldinginc,25804,37843
madisonms39110,madisonms39110,l3communicationsvertexaerospacellc,l3communicationsvertexaerospacellc,25829,29263
portlandme4102,portlandme04102,learningworksinc,learningworksus,25846,122956
lebanonpa17042,lebanonpa17042,lebanonanesthesiaassociates,lebanonanesthesiaassociatesltd,25851,135035
allendalenj7401,allendalenj07401,leistritzadvancedtechnologiescorp,leistritzadvancedtechnologycorp,25853,162516
bladensburgmd20710,bladensburgmd20710,lucianenterprisesinc,lucianenterprisesinc,25877,52966
longviewtx75602,longviewtx756077001,letourneauuniversity,letourneauuniversity,25879,27909
louisvilleco80027,louisvilleco80027,lockheedmartincoherenttechnologies,lockheedmartincoherenttechnologiesinc,25890,58088
houstontx77042,houstontx77042,ljaengineeringsurveyinginc,ljaengineeringinc,25907,33891
houstontx77042,houstontx77042,ljaengineeringsurveyinginc,ljaengineeringsurveyingincold,25907,33896
glencoveny11542,glencoveny11542,lunnindustries,lunnindustriesinc,25912,18762
alexandriava22314,alexandriava22314,lqinternationalinc,lqinternationalinc,25933,114879
winstonsalemnc27107,winstonsalemnc27107,lyndonsteelcompanyllc,lyndonsteelcollc,25938,55660
lincolnne68522,lincolnne68522,lincolnindustriesinc,lincolnindustries,25947,29786
orleansin47452,orleansin47452,layneheavycivilinc,layneheavycivilinc,25969,30099
virginiabeachva23452,virginiabeachva23452,linxxglobalsolutions,linxxglobalsolutionsinc,25987,50816
batonrougela70802,batonrougela708025243,louisianadepartmentofjustice,louisianadepartmentofeducation,25988,38225
batonrougela70802,batonrougela708049396,louisianadepartmentofjustice,louisianadepartmentofnaturalresources,25988,38421
batonrougela70802,batonrougela70802,louisianadepartmentofjustice,louisianadepartmentofhealthhospitalsla,25988,38422
batonrougela70802,batonrougela70802,louisianadepartmentofjustice,louisianadepartmentofinsurance,25988,38423
batonrougela70802,batonrougela70808,louisianadepartmentofjustice,louisianadepartmentofpubliceducation,25988,56693
batonrougela70802,batonrougela70802,louisianadepartmentofjustice,louisianadepartmentofpublicsafetycorrections,25988,95633
batonrougela70802,batonrougela70802,louisianadepartmentofjustice,louisianadepartmentofthetreasuryla,25988,158295
brownssummitnc27214,brownsummitnc272149708,laughlinsuttonconstructioncompany,laughlinsuttonconstructionco,25991,46257
wexfordpa15090,wexfordpa15090,lucassystemsinc,lucassystemsinc,25996,46893
coopersburgpa18036,coopersburgpa18036,lutronservicescoinc,lutronservicescoinc,26009,58698
sewardne68434,sewardne68434,laminatedwoodsystems,laminatedwoodsystemsinc,26032,184554
houstontx77041,houstontx770417735,lanterra,lanterrallc,26036,58729
apopkafl32703,apopkafl,littonlasersystemsinc,littonlasersystemsinc,26066,37813
libertyvilleil60048,libertyvilleil60048,lakecountycogradingllc,lakecountygradingcollc,26074,36444
eugeneor97405,eugeneor97405,lanecommunitycollegeorcpp,lanecommunitycollegeor,26095,48586
mobileal36606,mobileal36606,lmweldingsupply,lmweldingsupplyinc,26114,52237
huntsvilleal35816,huntsvilleal35816,logisticsenvironmentalsolutionscorporation,logisticsenvironmentalsolutionscorp,26117,39738
elmwoodparknj7407,elmwoodparknj074071338,langanengineeringandenvironmentalservicesinc,langanengineeringenvironmentalservicesinc,26127,43364
elmwoodparknj7407,elmwoodparknj074071338,langanengineeringandenvironmentalservicesinc,langanengineeringenvironmentalsurveyinglandscapearc,26127,163882
mountvernonny10553,mountvernonny10553,landauermetropolitaninc,landauermetropolitaninc,26129,24363
restonva20190,restonva20190,learningtreeinternational,learningtreeinternationalusainc,26138,164044
sandyut84070,sandyut84070,laytonconstructioncompanyllc,laytonconstructioncollc,26143,29395
saintlouismo63101,stlouismo63101,ltitruckingservicesinc,ltitruckingservicesinc,26145,48249
lakecharlesla70615,lakecharlesla70615,louisianatankinc,louisianatankinc,26172,54814
neworleansla70112,neworleansla70112,louisianastateuniversityheathsciencescenter,louisianastateuniversity,26179,27955
lafayettela70501,lafayettela70506,lafayettecatholicservicecentersinc,lafayetterentalserviceinc,26183,52895
huntsvilleal35805,huntsvilleal35805,lsinc,lsinccorp,26201,114981
huntsvilleal35805,huntsvilleal35806,lsinc,lsinccorp,26201,114982
neworleansla70112,neworleansla70112,lsuhealthsciencescenternih,lsuhealthsciencescenter,26204,133023
summervillesc29483,summervillesc29485,lamservicesllc,lamservicesllc,26213,192830
middletonwi53562,middletonwi53562,lucigencorp,lucigencorp,26229,2659
albuquerquenm87199,albuquerquenm87107,lifebioscience,lifebioscienceinc,26256,7265
daytonoh45414,daytonoh454144731,lawrencetechnologiesincdba,lawrencetechnologiesinc,26264,41865
wilmingtonma1887,wilmingtonma01887,lilliputiansystemsincorporated,lilliputiansystemsinc,26266,4261
wilmingtonma1887,wilmingtonma01887,lilliputiansystemsincorporated,lilliputiansystemsinc,26266,4262
columbusoh43212,columbusoh43215,leadscopeinc,leadscopeinc,26296,5391
grandforksnd58203,grandforksnd58203,lunsethplumbingheating,lunsethplumbingheatingco,26306,52937
beachwoodoh44122,beachwoodoh44122,locummedicalgroupllc,locummedicalgroup,26314,29934
houstontx77002,houstontx77002,lockelord,lockelordllpold,26317,36573
houstontx77002,houstontx77002,lockelord,lockelordllp,26317,157017
windsorlocksct6096,windsorlocksct06096,landrycommunicationsllc,landrycommunicationsllc,26336,54754
norfolkva23502,norfolkva235021539,l3unidyne,l3unidyneinc,26338,122263
louisvilleky40206,louisvilleky40206,louisvillepavingcompanyinc,louisvillepavingcoinc,26348,47399
cherryhillnj8002,cherryhillnj08002,lockheedmartinadvancetechnologylaboratories,lockheedmartinadvancedtechnologylaboratories,26353,114962
chicagoil60614,chicagoil60614,lesterandrosalieanixtercenter,lesterrosalieanixtercenter,26367,46456
deerfieldbeachfl33442,deerfieldbeachfl334421707,listindustriescocpcequipment,listindustriesinc,26385,35260
ridgewaysc29130,ridgewaysc29130,langmekranorthamericallc,langmekranorthamericallc,26390,48704
sylvaniaoh43560,sylvaniaoh34560,lourdesuniversity,lourdesuniversity,26393,27923
newyorkny10023,newyorkny10022,libraryofamerica,libraryofamerica,26416,37516
valenciaca91355,valenciaca91355,landscapedevelopmentinc,landscapedevelopmentinc,26417,39357
losangelesca90040,losangelesca90012,losangelescountyfiredepartment,losangelescountyofca,26442,33516
losangelesca90040,losangelesca90012,losangelescountyfiredepartment,losangelescountysheriffsdepartment,26442,109481
losangelesca90040,losangelesca90033,losangelescountyfiredepartment,losangelescountyuscmedicalcenter,26442,126481
losangelesca90040,losangelesca90063,losangelescountyfiredepartment,losangelescountyfiredepartment,26442,184730
rustburgva24588,rustburgva245883771,lloydconcreteservicesinc,lloydconcreteservicesinc,26453,48362
lancasterpa17603,lancasterpa17601,lancastercountyhistoricalsociety,lancastercountyassociationofrealtors,26500,45101
lancasterpa17603,lancasterpa17603,lancastercountyhistoricalsociety,lancastercountrydayschool,26500,49942
melbournefl32940,melbournefl32940,l2aerospacellc,l2aerospacellc,26501,122728
elmwoodparknj7407,elmwoodparknj074071338,langanengineeringenvironmentalservices,langanengineeringenvironmentalservicesinc,26526,43364
elmwoodparknj7407,elmwoodparknj074071338,langanengineeringenvironmentalservices,langanengineeringenvironmentalsurveyinglandscapearc,26526,163882
fortworthtx76108,fortworthtx761017450,lockheedmartinaeronautics,lockheedmartinaeronauticsserviceinc,26555,29188
sandiegoca92121,sandiegoca92121,leidosinc,leidosinc,26556,345
losalamosnm87545,losalamosnm87545,losalamosnationalsecurityllc,losalamosnationalsecurityllc,26561,41964
kinstonnc28501,kinstonnc28501,ljconstructioninc,ljconstructioninc,26584,37363
virginiabeachva23452,virginiabeachva23452,linxxglobalsolutionsinc,linxxglobalsolutionsinc,26595,50816
cincinnatioh45206,cincinnatioh45206,lighthouseyouthservicesinc,lighthouseyouthservicesinc,26598,48053
delraybeachfl33484,delraybeachfl33445,lifestylevacationincentivesllc,lifestylevacationincentivesinc,26632,21961
grandhavenmi49417,grandhavenmimi494178969,lightcorporation,lightcorp,26668,36404
munciein47302,munciein473029443,liftaloftcorporation,liftaloftcorp,26670,61456
athensal35613,athensal35613,leeprecisionmachineshopinc,leeprecisionmachineshopinc,26680,39935
jacksonvillefl32221,jacksonvillefl32221,logisticservicesinternationalinc,logisticservicesinternationalinc,26681,46541
burlingtonnc27216,burlingtonnc272155837,laboratorycorporationofamericaholdingsinc,laboratorycorpofamericaholdings,26689,15
bocaratonfl33434,bocaratonfl33432,linguasysinc,linguasysinc,26691,8133
baltimoremd21230,baltimoremd21230,lutheranworldrelief,lutheranworldreliefinc,26693,7068
montgomeryal36116,montgomeryal361165319,lonewillowenterprises,lonewillowenterprisesinc,26702,39991
sandiegoca92101,sandiegoca92101,localconcept,localconceptinc,26730,169422
batonrougela70803,batonrougela70803,louisianastateuniversitysystem075050765,louisianastateuniversity,26731,27956
batonrougela70803,batonrougela70808,louisianastateuniversitysystem075050765,louisianastateuniversity,26731,27959
houstontx77213,houstontx77013,lodgelumbercompanyinc,lodgelumbercoinc,26749,46348
portlandor97202,portlandor97202,lorentzbruuncoinc,lorentzbruuncoinc,26754,142833
webstersd57274,webstersd,lakeregionelectricassociationinc,lakeregionelectriccooperativeinc,26760,46234
columbiasc29210,columbiasc29210,ljinc,ljinc,26782,38334
staffordva22554,staffordva22554,ltcsolutionsllc,ltcsolutionsllc,26784,122857
oklahomacityok73114,oklahomacityok73114,leidosengineeringllc,leidosengineeringllc,26786,32554
