vendor_id,b_entity_id
30622627,0B5SLN-E
27496853,003K7T-E
50722472,0CX86S-E
141412466,0B7Q8F-E
21670834,07M7DP-E
21623723,0C6PBB-E
195713672,05PJFD-E
195713672,05RWGW-E
195713672,079N8X-E
195713672,07SB29-E
195713672,07XHLQ-E
23113282,0721BN-E
28798312,07XM07-E
22006593,09TX58-E
27707875,07V3BC-E
139955706,05PJFD-E
139955706,076YSD-E
139955706,07SB29-E
21744596,07YVQD-E
197390127,071FCC-E
54790314,0737K8-E
316548045,0D87DF-E
304861888,05RQCL-E
57684815,07PDGJ-E
197613864,07V28V-E
25351631,09XCS9-E
21691246,05PHZF-E
285896569,0FSXVG-E
19457519,06RY26-E
23419095,080C95-E
152073899,064QWC-E
22225413,0766T9-E
19746959,07H270-E
27323155,07PCX6-E
196175360,07PB3X-E
196175360,0GK8RS-E
24127633,0DSBMM-E
313999550,0GL621-E
23479693,07PBR0-E
52510189,07XKJ7-E
52510189,07XKJ7-E
24028042,009HMD-E
23048926,072RWP-E
147866179,07V1SZ-E
174488870,0D3SC1-E
303595538,08767Q-E
31119310,0604V9-E
31119310,0604VC-E
31032746,085KXJ-E
314797838,0GWNZX-E
54095350,00DSTR-E
54095350,00DSTR-E
54095350,00DSTR-E
141277602,05PL27-E
146019640,0FSQLF-E
136363668,07Y0DS-E
27817138,0D1ZZ3-E
20043200,09VFGS-E
20043200,0C6FFW-E
317663975,000NYZ-E
30351436,06B3B1-E
324820743,0HNPZ8-E
20781746,0731G6-E
26248911,0CSHND-E
21924476,07XLM1-E
137911159,0FP3W3-E
324975307,0C6MHH-E
287378284,07VN0B-E
303590305,05ZFMZ-E
156351729,05PKRM-E
133458066,0FFKTY-E
140369004,009HDS-E
277207096,0G9YXB-E
305873500,075HYJ-E
151435944,000NZX-E
151435944,06NZBZ-E
151435944,06NZCD-E
21707236,07PW3H-E
26415298,07ZDQ5-E
281568836,063V6X-E
21746004,07VKXL-E
276073901,00CHPJ-E
151589672,05LJ4H-E
25489946,07JXBB-E
20612992,0BCN6C-E
315431472,064QJ7-E
31241538,0C87Z4-E
139662108,07XHTZ-E
285548821,0CSHM6-E
136571828,064Y4T-E
136571828,06K6KC-E
136571828,06VKW9-E
136571828,07J5ZD-E
197579809,05PKJR-E
284516387,006BVZ-E
139052373,06XPZG-E
139052373,07P7YD-E
145804196,0DPFXH-E
315895095,064WH2-E
195835026,064W53-E
20552946,07VSGP-E
141871199,064SWS-E
141871199,07JKCY-E
22011020,07YV4J-E
21980773,05LHY4-E
197586739,07XF5T-E
22958565,0D37GR-E
50299943,07XLWJ-E
197590372,064RMM-E
288468970,0H4YLR-E
22978872,0FGF2Q-E
313263132,007SMN-E
19116301,05LHQN-E
197470394,05PHFY-E
141262876,064Y52-E
141262876,0B4S91-E
141262876,0BGG3K-E
141262876,0BSBW7-E
141262876,0BYFV9-E
141262876,0GZB20-E
149149372,07XMGX-E
23340514,0C3JVH-E
156241809,001175-E
195690282,064W55-E
22037970,07XHW9-E
317031401,06NQYK-E
195337749,07XDHP-E
139695799,061830-E
21983155,064TYK-E
195940518,05PLRQ-E
195061573,083GBV-E
23341525,0DXHHW-E
151291688,05LHQN-E
23514291,06XL19-E
18908769,071GYW-E
136361730,06J532-E
136361730,07XJSM-E
24367608,0DFVQ0-E
24382586,075WJM-E
19576755,0CH2MF-E
27934424,0704YN-E
175246438,0H4YLR-E
197489034,064W55-E
141471958,00CYBF-E
313969542,07Y7LD-E
141510864,072DY7-E
141510864,07V04L-E
141510864,0B8KTV-E
20443692,064P9R-E
195739618,0BL7BM-E
21883735,05PJTB-E
58072055,0DDVXQ-E
21702999,07R8G7-E
21702999,07R8G7-E
27879914,06VLYP-E
314156177,0GQQJD-E
21619599,0B6GDL-E
22007074,07XJC4-E
310376480,07PD6W-E
27318642,0885Q7-E
22282210,0D426K-E
27687067,000P9Z-E
195367192,007SMN-E
23762294,0C36D7-E
23029694,05PHBF-E
23029694,05PHBV-E
142708907,0FGF2Q-E
27659647,07ZFW5-E
27615542,0D0WCG-E
187347365,064VZB-E
26873510,005M3T-E
59614320,06K5P4-E
299141958,06KW3D-E
299141958,06KW3Y-E
139680199,06GFD5-E
31571408,07PBB1-E
31571408,09KGFH-E
293331191,0FSQRR-E
28582673,07RKPH-E
23261082,07QS9X-E
314857902,0FZPHD-E
195822309,064W55-E
23356596,0G8W7G-E
151272584,07P9M5-E
57333322,0FZHL7-E
149183857,000P0S-E
27251407,09W2P4-E
24340996,07QCX5-E
327013143,0GS9WK-E
21618700,005M3T-E
23097161,076DKW-E
23097161,07QCH7-E
21696881,07RNX8-E
30759167,07RKBJ-E
54068688,0C6FWQ-E
295263051,00F5S2-E
295263051,00F5S2-E
21986833,07VPRP-E
139503109,0FT41R-E
139745276,07313Z-E
23204626,061877-E
27726355,06T046-E
20407986,06186S-E
21798144,06YQ93-E
299934061,083GBV-E
27575551,07XJ8Z-E
61412540,088BVK-E
23332864,07XKKW-E
23330855,06188V-E
139680172,0D6MR1-E
314125545,083V6C-E
155072347,083M40-E
323248835,0CSL03-E
151589843,000VSV-E
287681338,00BQ5T-E
273132088,0F9WZZ-E
144518310,05LJ4T-E
58188747,0022MF-E
58188747,089K39-E
23011654,008VHG-E
23011654,008VHG-E
319410888,0BTMY4-E
319410888,0BTMY4-E
23662511,0BXWBB-E
314728332,006037-E
314728332,0C3DG8-E
21980283,064QPT-E
21734659,06ZZNG-E
27599349,07XLLY-E
142385722,072L3K-E
142385722,072L3K-E
283778386,000VSV-E
20363138,07XNBG-E
20363138,07XNBG-E
21248542,06PC83-E
21248542,0H69YM-E
50400330,0C5VSD-E
50400330,0FT6NR-E
22297008,0019PR-E
24431937,0CS38B-E
19888671,006BDM-E
50406364,079P3S-E
170603298,083SGK-E
178473818,05PH14-E
125946886,0CZX9S-E
21645357,0HHBG2-E
19447599,063Y5K-E
23120001,0H95T3-E
196264554,003TH1-E
56492643,0861DH-E
196013974,001VTH-E
21824287,06JWXB-E
141515601,088BVK-E
314567990,05XFRB-E
314567990,0752YZ-E
30713071,09PQ5S-E
28124324,0B16Y3-E
21624968,0B6GDL-E
90376695,05LJB2-E
21697379,07XDFL-E
21939272,0072TH-E
174962191,07W91T-E
22044673,005WCG-E
22044673,05LJ2N-E
20408008,064NFQ-E
26550215,07PB1R-E
47761828,07H311-E
315283073,078C0V-E
284906077,072W09-E
21767948,07RK3W-E
283778391,000VSV-E
49485660,062Z1R-E
305802891,07VRJ4-E
22998872,07XPPL-E
27783524,05X7DH-E
20394372,09HJB5-E
24377882,0C922D-E
151518419,07VLGV-E
314562860,05PGKL-E
314562860,071MF8-E
314562860,0BSWMV-E
136784530,07R8QZ-E
328452263,083ZLM-E
19215188,05PLRQ-E
20464357,060WC0-E
58388381,0D7LK2-E
25582880,07L0VY-E
139729255,06XPYC-E
139729255,0832YG-E
22007799,064Y8L-E
316747345,0C87Z4-E
195511524,064W53-E
23425577,07QSLL-E
20326574,0715M3-E
329258360,00CSF7-E
329258360,0614WV-E
329258360,06STYN-E
329258360,07VLFW-E
329258360,0BL7BM-E
58672548,0B9SHH-E
49943730,07G6Z4-E
141367695,07RMRL-E
30859729,07PW33-E
21690469,077TBJ-E
24864696,064Y4W-E
24864696,07277R-E
24864696,0FD5QR-E
201499786,003TGZ-E
149590200,0FMZBJ-E
21776495,006VG4-E
19680299,06VWLM-E
275066535,064QTD-E
54791307,06170P-E
30855698,0D2GNV-E
309334737,089TPZ-E
309334737,089TPZ-E
315027774,07PDKV-E
59622349,07XLZR-E
314084208,061877-E
175068620,0CDPZB-E
195283029,07XJ5B-E
24406246,064M88-E
24406246,0BXWBB-E
139668671,061834-E
137220749,06188W-E
21782512,064BDF-E
197489780,05K50B-E
326859519,0885Q7-E
156268652,0DY8YT-E
308167055,00CHB6-E
308167055,00CHB6-E
19095742,085B5N-E
49693298,000NYW-E
134825347,007376-E
22030409,07V9JM-E
19261181,000ZKW-E
21995062,0FBVQD-E
57501548,07PBM5-E
141265559,06186S-E
141265559,06186S-E
174902606,0D2CD3-E
24923228,06115Q-E
140597889,07V1NL-E
139663939,064QJ7-E
286235733,063GFG-E
175035724,07XKN8-E
298593881,00G8YN-E
283778291,000VSV-E
290586739,07PBSW-E
59647238,06JKZP-E
313766781,061830-E
22955049,0FDQJG-E
57521110,0FQYYH-E
293247714,07XL29-E
27792467,0695DR-E
137341481,07VRB9-E
57543455,06J532-E
275457979,0C6J3T-E
193112741,05TD89-E
23009987,0BQ98D-E
141366491,0GQCR7-E
31052610,0DQ74Z-E
21621652,0C6J0X-E
142816596,07KDZY-E
155048033,07H270-E
292795266,0648N7-E
313972711,0CPHLM-E
61108230,0FV9ZX-E
141153541,07VBXP-E
306641860,07QDR4-E
90981952,0H251B-E
21628498,00B6P0-E
199646740,08406Y-E
23192183,0731H1-E
23001437,07L0VY-E
275513819,0C6K0N-E
20184609,07V1SZ-E
21644210,0DK1WY-E
139413016,07XJTX-E
24925207,0CPBKD-E
27631358,001D11-E
48385180,0C6760-E
288468940,083YCS-E
21681077,05LJ17-E
30887397,07KQDW-E
315904992,07XGVK-E
139052399,05PLRT-E
51361795,089KJ9-E
19866115,07V396-E
23393595,07R9LC-E
22949661,07QDQX-E
151400287,0G251M-E
47824651,0GL8ML-E
139673663,0FZPHD-E
278463748,0DDVXQ-E
24133056,07NMB5-E
31677956,0BBDL8-E
197397937,0B63J5-E
148625003,07ZJH9-E
27551079,07QDPQ-E
284906780,07XD9F-E
30641243,06185Z-E
27537861,085G63-E
196232007,07QV22-E
50219490,0DKLTJ-E
47656540,064R1P-E
47635134,07R8QZ-E
133583411,0614WV-E
133583411,06X58G-E
133583411,06XPZJ-E
133583411,0883BJ-E
133583411,0G138Q-E
155875343,0H95T3-E
174610114,071DQW-E
27237959,066L0G-E
27237959,066L0G-E
23224466,0GWNZX-E
19434187,0C6R02-E
52175705,061875-E
20132180,07XNJZ-E
21725620,08406Y-E
23595709,061874-E
27597027,07VS91-E
148612439,0HHTG0-E
23030344,07QB0S-E
317943312,0CB4MH-E
22962440,083BXN-E
27447596,07QSDK-E
313026949,08406Y-E
58827627,0CFQBH-E
27883720,07XQS3-E
21676346,07M7RD-E
22944610,0DG41Q-E
25347669,0720ZX-E
22971675,07W8NM-E
21971520,0FW4VX-E
278987284,0FT47T-E
294132846,0CLH6W-E
23404405,0FZPHD-E
283849810,083Q4M-E
21009736,064W53-E
20395499,07T7WC-E
21798635,00CSF7-E
21798635,0614WV-E
21798635,06X58G-E
21798635,0BL7BM-E
300361851,09HJB5-E
26711033,004LC9-E
146490307,0CR8Y5-E
289948467,085BSR-E
289948467,0FZXP3-E
22003777,00B4SS-E
21732151,072L5F-E
23219329,07XNRK-E
316855565,07P7YD-E
43116201,0GLC6N-E
31719340,07XL29-E
30783658,05SV91-E
22715904,07PD9D-E
326203048,006WWX-E
26415343,07W9P7-E
21745238,07TT8P-E
269249523,07D0N1-E
269249523,07PBQT-E
280309854,0D67VZ-E
90314983,0FPWL0-E
61844617,0DGQ7H-E
19886697,07W9WB-E
19886697,07W9WB-E
22008320,0CN0WC-E
138877265,0799X7-E
22924034,06186S-E
22924034,06186S-E
134797472,09J3ND-E
139661370,07HQMT-E
21727230,064WHJ-E
23011080,05PJTB-E
283778394,000VSV-E
280251378,07DNMF-E
141873769,064Y52-E
141873769,0BGG3K-E
141873769,0BYFV9-E
56199180,089LVS-E
30656922,06P75M-E
21623428,06KW3D-E
21623428,06KW3Y-E
22038145,000NZV-E
58329653,0C6FKT-E
139956035,0GZ8CS-E
143443634,07PD3S-E
21793945,002MJD-E
21793945,078LYW-E
316091416,07XFGW-E
30782722,06185H-E
28286105,05SKSG-E
274879821,07LNM4-E
18885103,065ZYC-E
195693431,07V396-E
197539987,064WND-E
19918473,0C6FK1-E
26344201,065LZ1-E
53280450,07XHM7-E
23709954,064Y5Y-E
315550343,0614WV-E
315550343,06X58G-E
315550343,06XPZJ-E
322610848,0DX10H-E
27709259,0B72JK-E
19673809,085BSR-E
288468968,0CK0ZK-E
23188977,083ZVX-E
22028433,0BSDBN-E
57331965,0017BT-E
25579754,0GH0P6-E
178360271,05TD1D-E
141374625,000P9Z-E
288468973,06VWLM-E
21627459,0D8CRT-E
21711495,0BCN6C-E
20569745,072RWP-E
140061177,0FTS28-E
140061177,0FTS28-E
147557199,07XJ4Y-E
149374909,08069G-E
21200315,070W7T-E
315702393,06V3WH-E
23655768,06V25L-E
22202249,0072RR-E
315722519,064Y52-E
315722519,0B4S91-E
315722519,0BGG3K-E
315722519,0BSBW7-E
315722519,0BYFV9-E
315722519,0GZB20-E
24054733,0D32C9-E
21620795,083BY6-E
314001624,0742CN-E
298601914,0B20CS-E
196349330,07XQX4-E
175252480,05PJFD-E
175252480,079N8X-E
175252480,07XHLQ-E
278675531,0FK4Q5-E
19213876,079P3S-E
151406398,07V28V-E
21849859,07VC23-E
21788545,07XGT9-E
276821998,064SWS-E
276821998,07JKCY-E
21690836,0957M8-E
286235741,07H311-E
275290001,0CJVWV-E
23004933,070XV8-E
141293176,064Y52-E
141293176,0H2NNN-E
283778459,000VSV-E
145486654,0DH3V6-E
314857897,064QJ7-E
152096570,0B6B1N-E
307327023,0DWR4C-E
90254201,0G3J3S-E
26196165,0822F1-E
36377153,07RL8K-E
36377153,07RL8K-E
36377153,07RL8K-E
49939459,0738RN-E
23682050,0DFM7J-E
326493818,00CV7B-E
326493818,06SZRJ-E
21670709,0C6FBF-E
51274860,0HBPVS-E
141287616,06170G-E
137152785,07XNSM-E
51428361,0FX4CM-E
60740615,006BZV-E
139809188,06411P-E
139809188,06411P-E
23348199,07ZL4P-E
22974063,06Z875-E
23648348,002171-E
53281594,0GWFQJ-E
19888901,0CSHND-E
175392323,095HFC-E
31677954,0723B2-E
31677954,07PD19-E
31677954,0C2JNG-E
31677954,0C9M1M-E
31677954,0CQKZV-E
140426059,072V3B-E
54172367,0FQMQ4-E
314266160,07XHS5-E
27551838,007F2Q-E
59064391,07PCCD-E
27400775,07TYS5-E
175232312,064X4N-E
24879415,080LWL-E
315496748,072K8R-E
21644349,0C67QY-E
145897889,085FNH-E
26637516,004LC9-E
25839685,083Q4M-E
21626261,07XCVV-E
23029578,05PGKY-E
23029578,0D207L-E
144414628,0017BT-E
57223682,07XCVV-E
134306959,0H4C0L-E
21940539,080JX0-E
149566168,09HN24-E
149566168,09HN24-E
21881633,0GG7MC-E
49910620,0660Y5-E
20399224,0617QJ-E
23019944,0B354K-E
135420680,06X58B-E
135420680,06XPZF-E
19885821,0C6P45-E
316059196,0CT94F-E
21788900,0C6FNQ-E
21788900,0C6FNQ-E
27828620,0DJ6J8-E
21737862,089WKJ-E
27827217,07QS1W-E
61573797,0GJ2PV-E
153032305,06PV65-E
175396787,07XDL4-E
155597017,0FN5VF-E
306769646,0GXHM3-E
23397450,06XPZG-E
23397450,07P7YD-E
20197007,07DL52-E
56210534,0DQBSW-E
195720396,07XQX4-E
23978488,06181Z-E
286711528,07PD9D-E
299837199,0C6349-E
314585066,06186Y-E
21693292,0DQL6Q-E
21624924,064X4N-E
21157098,06PV65-E
178879917,0BT5PH-E
288468962,083KQR-E
19822473,083ZMH-E
22951606,0FPGB2-E
22951606,0FPGB5-E
22951606,0FPGBH-E
19281434,07V4L8-E
139699664,07RC9J-E
24001802,06181V-E
22314599,064Y4P-E
22314599,077LR0-E
195679092,09J4F4-E
22969746,07QB2P-E
22007080,0G7742-E
283778439,000VSV-E
91159875,07VRN5-E
22940494,007YV5-E
178850810,065BF5-E
19688474,05TD09-E
90263194,000VSV-E
19883615,07DW2Z-E
291525851,000P6Y-E
141254222,0BC3C3-E
21725570,07XLMW-E
285452533,07H311-E
23562995,06185Z-E
23562995,064WBC-E
23562995,0DH6LX-E
23562995,0GDY97-E
26055938,0C6MCF-E
298625130,0GWGFY-E
312272409,0B7QM6-E
23411072,07XN0Q-E
315993216,0CVL95-E
326200532,085FNH-E
19240190,0CK0ZK-E
299267623,000NYF-E
33892561,09V9ZN-E
141761589,06170S-E
30494567,06QJBQ-E
23010437,0BXHHH-E
139663987,06182B-E
151288478,07ZDQ5-E
27256161,086F6T-E
315799955,07PCXD-E
175070638,07XNCY-E
27237796,007SMM-E
280221760,064W55-E
30637524,085KXJ-E
21756315,0648N7-E
134690128,0883BJ-E
24154788,07QPJ4-E
22909096,07Z5LR-E
135421237,06X58B-E
135421237,06XPZC-E
135421237,06XPZG-E
135421237,080QM9-E
135421237,09RVQY-E
135421237,0FBSDF-E
31400922,05VYLX-E
22033635,07PDT7-E
23476688,0CSWRX-E
27605180,0836VQ-E
26954153,0C6G24-E
140595952,0C6LFH-E
33775222,07Z5LR-E
22038025,065CZ0-E
29074565,0CSWXR-E
196294336,07W460-E
49967788,0F95SB-E
308787170,0FGX4V-E
51134297,0BVFR6-E
282820727,05PLYJ-E
282820727,05WM55-E
282820727,0H006R-E
23210099,064QJ7-E
314907934,06J95N-E
51637611,07L8Z0-E
32618674,0D2RP1-E
23819499,072DY7-E
23819499,0F166Z-E
314854976,06186S-E
314854976,06186S-E
314854976,06XPZJ-E
23462812,0CLY7R-E
30462002,00C3Y3-E
21849958,064V2S-E
139706655,06186S-E
139706655,06186S-E
20368098,0C6LXC-E
23010169,05L3C4-E
23010169,09YZQ4-E
22047468,0DW5JQ-E
137341457,06MMWQ-E
281737685,07QRNG-E
24343645,06WDBY-E
140939008,0GHNJ6-E
22835579,06490T-E
291923741,0BGK89-E
316146367,07PDKV-E
138867242,07R7SK-E
21733695,09XXC3-E
138470284,0C6FTC-E
193998780,007VFZ-E
19946579,0CSHM6-E
141369325,07PBDC-E
139245209,07PW9C-E
27208985,007SMN-E
31465432,0HGVZ7-E
278373525,0FSQVP-E
51361503,05TD24-E
58598820,089K39-E
49679536,07VMGV-E
142574498,07VM92-E
19394809,083RM9-E
27283476,07CRQY-E
307404546,064W53-E
135527209,008BK7-E
135527209,07D0N1-E
135527209,07PBQT-E
135527209,0BM8SG-E
135527209,0DWR8T-E
135527209,0F1C0Y-E
135527209,0GWJD5-E
24310778,0076Z5-E
30831355,0DYGXH-E
23235666,07R7SK-E
281381235,003LR8-E
301096998,0FL3PJ-E
136067304,0DQ74Z-E
24924051,083KDN-E
58870359,07QTGG-E
89843876,07XMGX-E
30504549,07QCJK-E
315765771,07XKGB-E
22797113,083RM9-E
27270982,06KN9Z-E
136555931,0D6MR1-E
149410244,085FNH-E
155061218,06KYT3-E
300141739,0C67QY-E
314555967,004LC9-E
28417939,062WG0-E
22083926,006LMT-E
283778293,000VSV-E
140146270,07RBT6-E
61937726,07VH11-E
135601373,06WF2C-E
28010500,07RKSX-E
20413076,072L29-E
20413076,072L29-E
313650365,0C6P8N-E
144583385,06J532-E
144583385,07XJSM-E
142711865,007SMM-E
202544235,004LC9-E
21734409,072V3B-E
21859204,07QDR4-E
26619388,07R77X-E
21681799,06NDYY-E
175359803,0C6PF7-E
52575069,065FFL-E
176771535,06JKZP-E
19437733,0DJWQB-E
26515425,080C95-E
265952288,06N573-E
265952288,06RD09-E
265952288,07R88Y-E
141738386,0DXZBV-E
22115215,0BYNT9-E
23209147,080NPZ-E
174402143,0HDKJS-E
23003969,0CMFG0-E
31235959,0025HQ-E
305479094,0FGXD8-E
141251192,06186S-E
141251192,06186S-E
141251192,06XPZJ-E
22034579,07WQ6M-E
22048214,07R8KQ-E
57567145,0614WV-E
57567145,06X58G-E
57567145,06XPZJ-E
22342566,0721CY-E
20375474,005M3T-E
133546253,07QCH7-E
136358547,000P7N-E
136358547,089K93-E
57488570,002K8Y-E
23435946,07XFGW-E
23689883,07RHNQ-E
155063415,07GD9F-E
19525957,0H4YLR-E
174904686,072DBF-E
21824062,064QQJ-E
134617271,0FB2WS-E
301705290,066RK8-E
286245960,05LH06-E
195050986,062QYV-E
195814712,07XNSM-E
19992031,064W53-E
23325799,06185S-E
271548770,0FT0W7-E
20263277,083Q4M-E
90152731,0CSHND-E
23047493,000P7N-E
23047493,083YCS-E
23047493,0C6LWZ-E
23047493,0H69YM-E
21734505,07XFCM-E
141517130,0GYC46-E
26911252,066P86-E
24701324,0CV5FR-E
58992481,07XJR6-E
25517696,06NLT2-E
25517696,0CLL8V-E
135551571,06X58B-E
135551571,06XPZG-E
135551571,072K8R-E
135551571,09RVQY-E
135551571,0FBSDF-E
21922727,07RHMX-E
21922727,0FT6NJ-E
27226637,06VYY5-E
143308279,0BGLNS-E
141367557,07XHLF-E
19437643,07RGLT-E
288468952,000P7N-E
288468952,089K93-E
270392713,0FYRFQ-E
276822008,0C6MBC-E
146019323,0C6760-E
313956623,0D5LC4-E
25093159,075C1N-E
25093159,07XQJ7-E
144410822,07R72W-E
22001732,0CYHB0-E
24431531,0G09JV-E
54902772,000P9R-E
21080476,0CR90W-E
21714197,07CN3B-E
141366560,064Y4T-E
141366560,06K6KC-E
141366560,06VKW9-E
141366560,07J5ZD-E
20367778,0CSHRG-E
56499235,06G0NJ-E
23862447,077VJ0-E
19137453,083RM9-E
21622366,064NFQ-E
19893461,0C64DQ-E
177295596,09LNY9-E
24045360,0BKSYF-E
261017763,07XM07-E
20110872,0C69FK-E
136779360,07V215-E
278933844,0CR90W-E
313669924,06186S-E
313669924,06186S-E
313669924,06XPZJ-E
134687730,06186S-E
30539141,07XBGM-E
23750640,06JQTB-E
23750640,06PC4X-E
21987050,07M7DP-E
307545790,07VPQP-E
141366099,064Y4T-E
141366099,0657CD-E
141366099,0723B2-E
141366099,0DLDTL-E
152058921,000VSV-E
149409207,06KN9Z-E
23197035,0FZPHD-E
49603484,0BSBSW-E
49603484,0GZB20-E
27503184,07ZK9G-E
315775365,09ZQQV-E
313666087,0FBHNZ-E
179614683,07LB1F-E
21965392,0C6FY7-E
278778999,0GGF4L-E
23404858,07YVLV-E
23404858,0D606W-E
135720584,06D5JD-E
30781167,00BCG4-E
138525055,06186S-E
138525055,0DHHG7-E
138525055,0FFN5R-E
49728860,0B7DH0-E
140994730,0DLY0P-E
328464322,06L00D-E
136362102,061877-E
136362102,07P1ZW-E
139665541,064QJ7-E
313999150,07R7SK-E
21694406,07RK7G-E
23945351,06170N-E
59358270,07VPQP-E
27544128,06DVWN-E
27544128,07XF6X-E
141375509,073L93-E
31791904,06VWLM-E
20416423,0GTGX3-E
23006478,07XMJ8-E
316086703,06JHVN-E
51751803,0885Q7-E
91079539,0C6M90-E
26502929,066KS7-E
90509247,06FZQB-E
19304673,06CXD1-E
139559339,05NKDH-E
139559339,064X18-E
139559339,064X18-E
22985462,07QTPP-E
156213198,0DT4ZP-E
327794196,0CSDRY-E
27389113,07XHQS-E
143936536,07D8S6-E
22980537,083YCS-E
195819659,064W55-E
314715348,07ZX5Y-E
55105652,00CY4V-E
24009172,09XYZ4-E
22667959,07PC7R-E
139713700,0C367G-E
35497496,0862XM-E
175072767,07RK3W-E
280972687,00DD8B-E
23080825,09LBFK-E
22966960,07QTG1-E
149203339,064XJ7-E
315526259,0661VY-E
315526259,0C77KL-E
315526259,0CZ5K0-E
25750005,072C8P-E
21951944,0BHJDJ-E
54888483,07VN1N-E
19083409,0GLRV0-E
22947535,07YV22-E
21998713,0H2FKR-E
315547531,0GQCR7-E
314144055,0G59M1-E
133903762,06D5JD-E
275882015,09PQS4-E
57498909,08HSDS-E
49225352,07PPN8-E
21701985,07XDDY-E
22155686,000NYF-E
330303295,0722DD-E
330303295,0722DD-E
19116364,05RQCL-E
139727848,064X47-E
143441526,09VFGS-E
143441526,0C6FFW-E
314999695,06186S-E
314999695,06186S-E
314999695,06XPZJ-E
281808786,06411P-E
281808786,06411P-E
51330571,07BK8B-E
24337085,09MTT9-E
314910524,00D58K-E
24069593,07929Y-E
322805094,0858TB-E
175083000,06186S-E
175083000,06186S-E
175083000,06XPZJ-E
278163115,0722DD-E
278163115,0722DD-E
139679543,06W145-E
19277770,064NFQ-E
292771031,0CSS8H-E
195659208,0DGY8C-E
326202958,0FLJKG-E
52178786,07XCZT-E
315045801,061825-E
26684549,083Q4M-E
21624325,06KW3D-E
21624325,06KW3Y-E
197147265,05LJP8-E
27900999,0C6HZV-E
319269950,07ZK1R-E
55477596,064V2S-E
38547100,065NNR-E
134773480,07VCB5-E
315480291,06X58B-E
315480291,06XPZC-E
315480291,06XPZF-E
315480291,06XPZG-E
315480291,080QM9-E
315480291,09RVQY-E
315480291,0FBSDF-E
27739923,07PB2Z-E
325374898,07PW9Z-E
30196362,083ZTJ-E
20636529,0GZ5W9-E
20620428,08406Y-E
197396606,06VYY5-E
22960037,06RP5K-E
57501619,07RBT6-E
23144231,07W460-E
139680027,071FCC-E
21790463,07DNRW-E
21790463,0FP8HW-E
27696021,05V0XR-E
319246553,0FPMLQ-E
321165164,064R3G-E
314163164,07R75R-E
23553326,07XLTV-E
23037189,06186S-E
23242143,07XDDR-E
29068444,0C6PNG-E
29068444,0C6PNG-E
139664581,0DCL35-E
21662693,0HDKJS-E
23333065,006TMP-E
23383064,00BTZD-E
152861307,077BCQ-E
52180822,005TVT-E
52180822,005TVT-E
137226011,007ZYM-E
195497837,07XF04-E
19537359,0655B6-E
144700586,06S00J-E
144700586,0F93ZG-E
47811777,07XJL5-E
21187759,0CR90W-E
174867445,07QBNZ-E
21946772,0C6M2F-E
47861076,07PB6S-E
53279630,06NF0Y-E
174850390,07RG8K-E
23334742,061872-E
314714323,06V791-E
21670387,070H90-E
317209353,06JQTB-E
317209353,0BSBW7-E
317209353,0D1CM4-E
317209353,0GZB20-E
307379282,07R8BB-E
23624576,07LB4T-E
23624576,07TYVJ-E
155533461,0CS8QW-E
22039651,07DNRW-E
22039651,0FP8HW-E
26479940,06490T-E
317663973,000VSV-E
18956867,077LR0-E
22008903,06TVTX-E
147696420,07VCB5-E
135537661,07QSLL-E
27856432,05PJTN-E
20617696,06RHZF-E
21846129,089TCM-E
19003394,0721CY-E
19581250,07PD9D-E
49947105,000NYF-E
174999014,00CZ11-E
21866969,00B6P0-E
22945987,0723PQ-E
27612862,0G0C61-E
313957286,06186S-E
313957286,06186S-E
21685608,07PBJ5-E
298651623,0DW5LS-E
61146864,07P9MB-E
140367416,06XH84-E
141669656,0CSL03-E
133804644,06GXQF-E
288468731,000P7N-E
288468731,083YCS-E
288468731,0C6LWZ-E
288468731,0H69YM-E
26585227,06KN9Z-E
301621360,06W2KJ-E
301621360,079Z16-E
23006891,072L5F-E
26228432,07XHRT-E
49951799,0632HQ-E
330063379,09XXC3-E
303694760,071GYW-E
299654921,08B3QQ-E
285565840,06VZK0-E
319926514,0H43ZD-E
175035745,06JB8H-E
24521731,0CN46K-E
321578631,07XL8R-E
321578631,07XL8R-E
49962333,07QC5C-E
21699273,07XD53-E
179545924,002M89-E
24331128,06NQYK-E
315910153,094P3Q-E
31424764,068J33-E
21621752,06XL19-E
21701142,0CJ7J2-E
313963611,07LB1F-E
313963611,07XHTZ-E
136062644,0C17NJ-E
195389032,071DQW-E
55240192,0C6F8R-E
19077903,006VG4-E
149542740,06VWLM-E
144618458,0FMZBJ-E
49973217,075HYJ-E
23414458,07ZX5Y-E
89836847,000P4J-E
89836847,0014MX-E
89836847,0014MX-E
25187024,07PX9M-E
21669686,07P8T4-E
314901242,06NG38-E
20883046,006VG4-E
50665914,00CR8J-E
198381359,07W460-E
89945637,07QRK3-E
27695548,07XCNT-E
135603798,06186S-E
135603798,06186S-E
135603798,0883BJ-E
23322330,06VN1D-E
314547804,06X58B-E
314547804,06XPZC-E
314547804,06XPZG-E
314547804,080QM9-E
314547804,09RVQY-E
314547804,0FBSDF-E
35554991,072QT0-E
35554991,072T51-E
35554991,073GC0-E
21732286,07DD5V-E
21893375,0C6F9J-E
322829962,0D3SC1-E
27274628,064X1L-E
144024809,0657B7-E
19891722,07ZJQ2-E
